url,type
uanews.org/node/42651,benign
https://twitter.com/share?url=http%3A%2F%2Fhubpages.com%2Fhub%2FWays-to-Lower-Liver-Enzymes&text=Ways+to+Lower+Liver+Enzymes,benign
http://elcomercio.pe/economia/peru/14-mejores-multinacionales-trabajar-que-operan-peru-noticia-1809510,benign
usidentify.com/l/sevigny,benign
juggle.com/belarusfilm,benign
loathelikelove.blogspot.com/,benign
http://www.villagedecorations.co.uk/index.html?p=673,defacement
http://www.treelineconcepts.com.au/index.php?option=com_content&view=article&id=48&Itemid=59,defacement
http://9779.info/%E5%84%BF%E7%AB%A5%E7%BA%B8%E5%B7%BE%E8%B4%B4%E7%94%BB/,malware
gocanada.about.com/od/montreal/tp/mont_royal.htm,benign
vrbo.com/vacation-rentals/usa/missouri,benign
kicdam.com/,benign
http://www.gemu-sedu.es/index.php/images/stories/gemusedu/lo_mejor.png,defacement
http://9779.info/%E6%88%91%E7%9A%84%E5%AE%B6%E5%9B%AD%E6%8A%98%E7%BA%B8%E7%B2%98%E8%B4%B4%E7%94%BB/,malware
http://www.mianshike.com/~domunebu/includes/js/db/box/,phishing
tokyuhotelsjapan.com/en/area/kyushu_okinawa.html,benign
http://peluqueriadeautor.com/index2.php?page=shop.browse&category_id=13&option=com_virtuemart&Itemid=70&pop=1&tmpl=component,defacement
www.freewebs.com/rivalpromotions/,phishing
http://www.plazarte.es/descubre-plazarte/plazarte-enlaces/39-plazarte-enlaces-ya-estan.html,defacement
lyricsreg.com/albums/q+amey/,benign
en.wikipedia.org/wiki/Ali_Chebah,benign
ncc.mur.at/,benign
jfredmacdonald.com/macfilms/afro-a.htm,benign
http://112.123.61.204:47214/Mozi.m,malware
thomasaviation.net/,benign
promosbr.net/xsl/?#sa,benign
youtube.com/watch?v=ZtKn9NwaDqk,benign
en.factolex.com/Perri_McKissack,benign
afrodizz.bandcamp.com/,benign
http://guidartes.com/index.php?page=shop.product_details&category_id=144&flypage=flypage_images.tpl&product_id=806&option=com_virtuemart&Itemid=10083,defacement
oglody.cf,phishing
uk.eurosport.yahoo.com/football/stoke-city/,benign
dvdtalk.com/dvdsavant/s1895war.html,benign
http://www.raumsieben.com/leistungen.html,defacement
welsfargo.user-info.info,phishing
http://www.radioroccella.net/index.php?option=com_content&view=article&id=185:fatti-nostri-podcast&catid=128:news,defacement
facebook.com/stteresasacademy?v=info,benign
articles.cnn.com/keyword/international-air-transport-association,benign
http://www.islandpacific.com/solutions/solutions-australasia/crms.html,defacement
www.greenteapress.com/perl/,phishing
http://www.frieslandpokal.de/index.php?option=com_kunena&func=showcat&catid=3&Itemid=35,defacement
https://produkte-kommunizieren.de/mobile.de/fahrzeuge/?id=2971069950&source=email,phishing
en.wikipedia.org/wiki/Ernest_Vandeweghe,benign
www.mackers.com/projects/theyoke/,phishing
http://www.tandemimmobilier.fr/index.php?option=com_content&view=article&id=105:le-rapport-dactivite-est-en-ligne-&catid=19:actualites&Itemid=1,defacement
http://www.alws.net/blog/2011/10/30/pci-compliance-for-sip-trunking/index.html,defacement
http://www.carretasereboques.com.br/index.php?option=com_content&view=article&id=10&Itemid=25,defacement
curiosidades.algardesign.com/admin.php,benign
http://www.ninopizzaria.com.br/index.php?option=com_content&view=category&id=43&Itemid=63,defacement
bradtsics.com/zDcntrlde/_webscr.php?nxEXEC=d2Vic2NyX3ByaW0ucGhwP254RVhFQz1kMlZpYzJOeUxuQm9jRDlqYldSZlBXMWxiV0psY2k1MlpYSnBabms9&sdr01=bmljb2xlLnF1YWlzZXJAcmFnZG9sbHMtdm9uLXJha2hzaGFuZGEuZGU,benign
http://wldzb.cn/js/?http://us.battle.net/login/en/?ref=http%3A%2F%2Fbxvkhzzus.battle.net%2Fd3%2Fen%2Findex&amp;app=com-d3,phishing
http://sourceforge.net/directory/add_facet_filter?facet=developmentstatus&constraint=4+-+Beta,benign
falvo.ca/,benign
imdb.com/name/nm0819803/,benign
http://www.rich.in.ua/star-gallery/politics/41-gelmut-kol.html,defacement
atmegastars.com/celebrity.aspx?searchquery=Don%20Bluth,benign
http://www.gradeaid.com.au/index.php?option=com_chronocontact&Itemid=29,defacement
torrent.zoozle.org/download.php?n=kansas+live+in+topeka,benign
ptaff.ca/xhtml/?lang=en_CA,phishing
thestar.com/sports/article/898685--thyroid-cancer-needn-t-derail-anthony-calvillo-s-cfl-career,benign
talk-sports.net/ahl/girlfriend.aspx/Patrick_Bordeleau,benign
en.wikipedia.org/wiki/The_Maze_(album),benign
picktorrent.com/torrents/72/pierre-falardeau/,benign
twitter.com/Chris_F,benign
faculty.marianopolis.edu/c.belanger/quebechistory/docs/views/gouin.htm,benign
en.wikipedia.org/wiki/1998_NCAA_Women%27s_Division_I_Basketball_Tournament,benign
maggiesfury.com/dates.html,benign
youtube.com/watch?v=uThAy2AjNek,benign
http://123.12.28.122:37975/Mozi.m,malware
residentadvisor.net/event.aspx?229879,benign
b-westerns.com/lash.htm,benign
http://softua.net/index.php/functions/23-softua-back-office,defacement
iitbrasil.com.br,phishing
http://iconosquare.com/contest/pppy/estore-singapore-colour-my-hari-raya-facebook-photo-contest,benign
mineralmundi.com/gold.htm,benign
123people.ca/s/nicolas+marceau,benign
freepa0o.beget.tech,phishing
http://interpark.com/product/MallDisplay.do?_method=Detail&sc.shopNo=0000100000&sc.dispNo=001930&sc.prdNo=3117283282&bm1=top&bm2=ctr_prd,benign
http://jmrsl.net/index.php?option=com_jevents&task=day.listevents&year=2013&month=02&day=26&Itemid=111,defacement
drycleaningcompanies.com/in/new-jersey,benign
https://toulousa.com/omg/397EYJSFYHMS.exe,malware
zimbio.com/pictures/2ZppzE5zzGc/T+J+Martell+Foundation+Presents+Atlanta+Best/mEvQlfKVnYu/Perri+Pebbles+Reid,benign
http://9779.info/%E5%8A%A8%E7%89%A9%E7%93%9C%E5%AD%90%20%E8%B4%B4%E7%94%BB/,malware
animationmagazine.net/article.php?article_id=1174,benign
http://indianexpress.com/article/world/asia/prisoners-executed-in-indonesia-refused-to-wear-blindfolds-sang-as-they-were-shot-report/,benign
http://www.verrijzenisgemeenschap.nl/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy52ZXJyaWp6ZW5pc2dlbWVlbnNjaGFwLm5sL2luZGV4LnBocD9vcHRpb249Y29tX2NvbnRlbnQmdmlldz1hcnRpY2xlJmlkPTIxNDpwYXJvY2hpZWRhZy0zLWZlYnJ1YXJpLTIwMTMmY2F0aWQ9MTpsYWF0c3RlLW5pZXV3cyZJdGVtaWQ9NTA=,defacement
myspace.com/strangemusicceo,benign
drluisaobregon.com/components/rKvnWZKzXFZdhyMe3VBowH4A/HOB/,benign
besstchange.club,phishing
beemp3.com/artist/o/9,benign
http://176.123.3.26/Ayedz.Armv61,malware
http://clinicavisualiza.com/en/about-us/doctor-profile.html,defacement
hchsweb.com/mai.php?don=printable-map-of-michigan-counties,benign
https://psicoayudante.com/wp-json/oembed/1.0/service/,phishing
http://www.fshcd888.com/upload/01a3026cf8717c95e20ee119a430490e.jpg,malware
democraticspace.com/blog/quebec2007/soulanges/,benign
www.gamespot.com/pc/action/crusadersofmightandmagic/review.html,phishing
www.awaresystems.be/imaging/tiff/tml.html,phishing
http://www.fonatsch.at/index.php/download.html,defacement
youtube.com/watch?v=6rt5ebGiJnA,benign
http://167.99.110.100/zehir/z3hir.x86,malware
nndb.com/people/891/000023822/,benign
sourcelemon.com,phishing
http://pikabu.ru/tag/50%20%D0%BE%D1%82%D1%82%D0%B5%D0%BD%D0%BA%D0%BE%D0%B2%20%D1%81%D0%B5%D1%80%D0%BE%D0%B3%D0%BE/hot,benign
pq4.nicholasacta.com/,benign
dreesbach.org/redirect.php,benign
http://www.ledmaster.org/it/component/user/reset.html,defacement
vanessaleeger.net,phishing
http://www.perthshire-caravans.co.uk/subscription,defacement
com-redirect-verification-id.info,phishing
usatoday.com/news/2009-11-10-VFW-American-Legion-posts_N.htm,benign
en.wikipedia.org/wiki/1943_NAIA_Men%27s_Division_I_Basketball_Tournament,benign
www.sppcontest.org/results.html,phishing
kfdm.com/articles/mary-45019-murder-cab.html,benign
http://9779.info/%E9%B1%BC%E7%9A%84%E6%AF%9B%E7%BA%BF%E7%B2%98%E8%B4%B4%E7%94%BB/,malware
http://www.zuzatravel.pl/pielgrzymki.html,defacement
http://www.bessels.com/projecten/kantoren/0645-huisartsenpraktijk-roessingh-voorst.html,defacement
local.com/business/details/pleasanton-ca/alameda-county-offices-sheriffs-office-east-county-animal-shelter-tri-valley-animal-rescue-sheriffs-office-east-county-animal-shelter-116626564/,benign
http://noutbookofff.ru/nityodita/toufik,phishing
http://www.primascan.fr/PrimaScan/mailto/component?link=5ca8ed575ef4bc74b7bdf109d2270f764d92d5dc,defacement
pagesinventory.com/domain/www.radioclassique.ca.html,benign
http://www.ttxx.comeze.com/w/index.html,phishing
http://digilander.libero.it/giantommy/,phishing
http://www.cleanreputation.mobi/protecting-your-online-reputation,defacement
www.babinet.cz/avatars/19889/hires/dir/9078ac4ac011d315f4ce3e2b107044e2/,benign
collectibles-cards.com/football_cfl_canadian.htm,benign
secure.runescape.com.secure.yl-login.com/m=weblogin/loginform.html?mod=www&ssl=0&dest,benign
www.angelfire.com/sc3/rocamia/,phishing
www.premiocioelo.webege.com/login/,benign
youtube.com/watch?v=giKFtvjzGaE,benign
facebook.com/pages/Sunitha-Sarathy/163322763685781,benign
theo2.co.uk/index.php,benign
peterschmidt.us/,benign
mentis.co.za/news/andrew-mentis-poised-to-have-namesake-at-the-helm/,benign
urbanlegends.about.com/library/blmsaol.htm,phishing
http://167.172.60.241/SBIDIOT/x86,malware
http://www.ronthkard.com/yhide/Yahoo!AccountVerification.htm,phishing
answers.com/topic/amy-millan,benign
http://extrememortgagesolutions.com.au/commercial-loans.html,defacement
http://www.modecentrum-leipzig.de/angebot-im-mmc/etagenplaene.html,defacement
local.yahoo.com/info-17241103-al-capone-s-hideaway-stkhse-st-charles,benign
http://thanakim.com/index.php?page=shop.product_details&category_id=18&flypage=flypage.tpl&product_id=182&option=com_virtuemart&Itemid=79,defacement
marie-josee-croze.celebmatrix.com/,benign
mialospars.com,phishing
paypal.com.us.cgi-bin.webscr-cmd.login-submit.dispatch.5885d80a13c0db1f8e263663d3faee8dg65cbcd55.dev-h0st.cu.cc/us/confirme.php/9b01d9d36537bd0759f680e8e8eef5d7/,benign
4shared.com/document/Jyietrgp/andando_no_espirito.html,benign
http://161.35.52.164/SBIDIOT/root,malware
bloomberg.com/video/ceo-spotlight/,benign
http://www.indeedcontract.com/login,phishing
epodunk.com/cgi-bin/genInfo.php?locIndex=302547,benign
california.schooltree.org/Schools-in-Oakland.html,benign
reunion.com/l3-14123/,benign
quebeccity.airporthotelguide.com/,benign
za.linkedin.com/pub/francois-viljoen/17/250/b25,benign
accessmarketinginc.com/www.service.paypal.com/us/cgi-bin/webscr.html?cmd=_login-run,benign
tv.com/shows/work-out/forums/doug-trainer-dead-76769-690440/,benign
farmanager.com/?l=en,benign
ztipptops.org/pCntrlde/webscr_prim.php?sdr01=aG1id2FyZW5oYW5kZWxAdC1vbmxpbmUuZGU=,benign
http://sibrc.org/news/news_49.html,defacement
progresivne.cz,malware
facebook.com/memorythieves,benign
citizendia.org/List_of_biographical_films,benign
ps2.ign.com/articles/377/377796p1.html,phishing
linkedin.com/directory/people/giovanniello.html,benign
www.paypal.it.50840.amezionuk.org/cy5wZW5kaW5AYmVsdHJhbWUuaXQ=/login.do,benign
fanbase.com/367771-1967-03-17,benign
myspace.com/pinkingshornstull,benign
www.idevspot.com/PayDownloadPal.php,phishing
http://www.studioacustica.it/sejeal.jpg,defacement
onlyflorists.co.uk/directory/scotland/moray/moray.aspx,benign
https://apbfiber.com/openme/31920d200d42d3_18d30d11.exe,malware
http://olx.in/all-results/q-%7Bq%7D/?utm_source=google&utm_medium=search&utm_campaign=search_organic&search%5Bphotos%5D=false,benign
openparliament.ca/politicians/meili-faille/,benign
duckduckgo.com/1/c/Vietnamese_people,benign
familytreemaker.genealogy.com/users/p/o/r/Jennifer-L-Porter/WEBSITE-0001/UHP-Index.html,benign
cheshiredarts.co.uk/,benign
mmatko.com/ivan-menjivar-vs-nick-pace-fight-video-ufc-133/,benign
dictionary.sensagent.com/uci+road+world+championships+-+men_s+under-23+road+race/en-en/,benign
oakland.athletics.mlb.com/news/press_releases/press_release.jsp?ymd=20090915&content_id=6980590&vkey=pr_oak&fext=.jsp&c_id=oak,benign
lifeistooshorttodrinkcheapwine.net/,benign
http://noticias.uol.com.br/saude/album/2014/01/24/veja-dicas-para-combater-a-proliferacao-do-mosquito-transmissor-da-dengue.htm,benign
icelebz.com/celebs/tara_spencer-nairn/,benign
m.fanfiction.net/s/6600323/1/,benign
http://www.mariolas.gr/index.php/el/gallery.html,defacement
torrentreactor.net/search.php?search=2&words=les-rescap%C3%A9s-de-sobibor-french&lang=,benign
mariogames1.com/games/866/vinnie-shooting-yard-5.html,benign
http://www.webconference.su/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy53ZWJjb25mZXJlbmNlLnN1L2luZGV4LnBocD9vcHRpb249Y29tX2NvbnRlbnQmdmlldz1hcnRpY2xlJmlkPTQ2OmFib3V0LXVzJmNhdGlkPTM0OjIwMTAtMDctMDQtMTQtNTQtMDkmSXRlbWlkPTU3,defacement
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify2.srv-woa1.co.uk/identify-customer=L4VVKtJYRELxi9kYcnuS78giOHWqyiyGEGI7M3JaDW4SVPgRDcuOboKJM3BsFEf4ZBhLSPKxpIYVLM2uwjB57SnFRRqys9wZEW07/,phishing
http://eurokert.eu/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL2V1cm9rZXJ0LmV1L2luZGV4LnBocD9vcHRpb249Y29tX2NvbnRlbnQmdmlldz1hcnRpY2xlJmlkPTc5OmtlcnRlcGl0ZXMtZm55aXJhcy1ub2V2ZW55ZWstYXBvbGFzYSZJdGVtaWQ9MTg3,defacement
http://www.smk86.ru/manufacture.html,defacement
http://censor.net.ua/theme/368/%D0%9E%D0%BA%D0%BA%D1%83%D0%BF%D0%B0%D1%86%D0%B8%D1%8F+%D0%9A%D1%80%D1%8B%D0%BC%D0%B0,benign
apoma.org/,benign
businessinsider.com/blackboard/oakland-athletics,benign
discogs.com/artist/Tribes+Of+Neurot,benign
coursehero.com/textbooks/239669-Simons-Saga-for-the-SAT/,benign
proactiveinvestors.com.au/companies/news/21239/canadian-reporting-season-hots-up-simba-energy-argex-mining-and-rock-tech-lithium-in-focus-21239.html,benign
video.barnesandnoble.com/DVD/Be-Kind-Rewind/Jack-Black/e/794043121470,benign
epinions.com/review/pr-Dead_or_Alive_4_for_Xbox/content_225647103620,benign
http://www.strohmannzunft.de/index.php?view=article&id=2:die-figuren&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=2,defacement
algo2.iti.uni-karlsruhe.de/gi-fg013/,phishing
insidetv.ew.com/2011/09/10/charlie-sheen-roast-live-blog/,benign
archiver.rootsweb.ancestry.com/th/read/GEN-OBIT/2011-06/1308352917,benign
http://goldenheart.com.mx/compra-de-oro/index.php?option=com_user&view=remind&Itemid=237,defacement
www.albasio.com/ndk/index.html,benign
media.worldbank.org/form.php,benign
http://earth-sure.com/official-earthsure-press-releases/press-releases/35-safe-fencing-system?tmpl=component&print=1&layout=default&page=,defacement
schetelig.com/index.php?1297,benign
imdb.com/title/tt0050083/,benign
manta.com/c/mmj5hct/tommy-cole-cattle-farm,benign
http://wsdconsultoria.com.br/index.html?p=211,defacement
tools.ietf.org/html/rfc1444,phishing
photobucket.com/images/legendary%20pokemon/,benign
safety.sv.net/iosa/,benign
cafm.mn/french/wp-content/uploads/2012/09/french/webscr.htm?cmd=SignIn&amp;amp;amp;amp;amp;amp;amp;amp;co_partnerId=2&amp;amp;amp;amp;amp;amp;amp;amp;pUserId=&amp;amp;amp;amp;amp;amp;amp;amp;siteid=0&amp;amp;amp;amp;amp;amp;amp;amp;pageType=&amp;am,benign
spokeo.com/Bessie+Kline,benign
jeffott.net/30V81/,benign
http://www.videostudio.hu/palyazatok/digitalis-televiziozas/digitalis-tv-a-mobilon.html,defacement
cookdandbombd.co.uk/forums/index.php?topic=27627.0,benign
http://www.akmediaproductions.ca/index.php?option=com_content&view=article&id=59&Itemid=57,defacement
http://mov-designtec.de/index.php?option=com_content&view=article&id=67&Itemid=90,defacement
thefreelibrary.com/Brother+Andre+founder+of+St.+Joseph's+oratory.-a0144402207,benign
https://injuredseriously.com/wp-includes/css/WebmailF/?email=USER@DOMAIN.ch,phishing
mba-online-program.com/grantham-university.html,benign
designerapparel.com/kate_spade.html,benign
othnielgraichen.tripod.com/tclintro.html,phishing
archives.gov/research/african-americans/ww2-pictures/,benign
appleid-zhiphone.com,phishing
milf-soup.net/,benign
http://mo-artworks.com/moblog?start=5,defacement
http://bjpgqsc.com/jypt/class/?0.html&page=3&showtj=&showhot=&key=,malware
moviemusic.com/soundtrack/M01938/agnesbrowne/,benign
www.programmingresearch.com/qacpp_main.html,phishing
story.haitisun.com/index.php/ct/9/cid/8d0a8b42a4163d9f/id/201230574/,benign
http://torcache.net/torrent/02895217EA09DE86AAA814FB8463DAA12F5491E5.torrent?title=[kickass.to]avengers.age.of.ultron.2015.tamil.dubbed.tcrip.x264.400mb.mkv,benign
hudsonsheritage.com/great-fulford-pid1437.html,benign
messenger-inquirer.com/articles/2011/10/28/latest_headlines/doc4eaaa560ad7bc697538404.txt,benign
dvdtalk.com/reviews/45691/legend-of-bruce-lee-the/,benign
http://maybank2u.com.my/mbb_info/m2u/public/promoChannel.do?channelId=PRO-Promotions&programId=PRO03-Cards:Maybankard&chCatId=/mbb/Personal/PRO-Promotions&filterCat=null&pageNum=1,benign
http://web.de/magazine/unterhaltung/tv-film/aktuelle-kinotrailer/trailer-jurassic-world-30588144,benign
http://www.foehn.es/index.php?option=com_content&view=article&id=63&Itemid=31,defacement
paypal.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c03faee8dcbcd55a50598f04d34b4bf5056.wechselgroup.com/,benign
giveawaytoday.blogspot.com/,benign
graceunlimitedg.tk,phishing
youtube.com/watch?v=MEASIztoMQY,benign
http://www.ndautopartes.com.ar/index.php?option=com_content&view=article&id=5&Itemid=2,defacement
thefrankagency.org/flora.htm,benign
tvguide.com/celebrities/julien/301230,benign
http://mylust.com/videos/173370/sweet-chinese-young-wife-on-the-honeymoon-fucked-like-crazy/,benign
http://www.connexion3.gr/index.html,defacement
http://www.kkrompin.edu.my/pentadbiran/senarai-staff/hal-ehwal-pelajar.html,defacement
noisecreep.com/2011/11/08/all-shall-perish-royalty-into-exile-video/,benign
pipl.com/directory/people/Jewel/Davis,benign
english.turkcebilgi.com/Saint+Joseph's+Oratory,benign
montrealgasprices.com/Saint-Hubert/index.aspx,benign
facebook.com/golfmesquitenevada,benign
http://bjpgqsc.com/gwzh/class/?0.html&page=3&showtj=&showhot=&key=,malware
http://olx.co.id/papua/q-%7Bq%7D/?utm_source=google&utm_medium=search&utm_campaign=search_organic,benign
google.co.in/music/artist?n=Shreya-Ghoshal&id=20100520134546_3r0trhpbxqzft,benign
en.wikipedia.org/wiki/Americana_(album),benign
retajukaleter.com,phishing
http://www.generalcustom.com.br/index.php?view=article&catid=35:diversos&id=123:quemsomos&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=54,defacement
www.elccareers.com.au/themes/komp/remository.utilitie.htm,benign
dj2jd0cosq2pclxd.blogspot.ch/,benign
catkiss.tripod.com/cat_contest/scratch/index.html,phishing
tokyobling.wordpress.com/2009/07/01/a-paper-craft-castle-on-the-ocean/,benign
installer.com/cars/by_car.php?carid=4740,benign
fanpix.net/gallery/kat-foster-pictures.htm,benign
histoire-cnrs.revues.org/2742?&id=2742,benign
http://online.citi.com.juzycdchqrgobfmo8avnvenrzwk6hi.bucspray.gr/slow/online.php,phishing
palkainjhuki.com,phishing
hydeparkkansascity.retrosites.com/index.php?option=com_content&task=view&id=57&Itemid=23,benign
www.brooksnet.com/print-client-lc.html,phishing
rabble.ca/babble/aboriginal-issues-and-culture/splitting-sky-jailed-trying-%E2%80%9Ccitizen-arrest%E2%80%9D-war-criminal,benign
gmailsupport.uphero.com/,benign
flickr.com/photos/ozoni11/4239359504/,benign
http://www.naturkost-odense.dk/nyheder,defacement
kcmo.fox4kc.com/content/commuters-sound-demolition-paseo-bridge,benign
espn.go.com/mlb/player/_/id/6191/brandon-mccarthy,benign
greatrealtyusa.com/realtors/Tom+Pendergast.htm,benign
mycyberradio.com/en/stations/kllc-radio-alice-97-3-fm.html,benign
hsc.usc.edu/~mbernste/ethics.braindeath.html,benign
http://www.srv-woa1.com/identify-customer=LDjgMVEfkxEelQqNKnJSYUZuMReJ9YpHBu9yhLJfGf4vcR0CIyYE6lK3gjmNHNNWxIbr2641kMGEEbAI5jT2evJwMOZ0zbH3JXv1/,phishing
http://www.ndautopartes.com.ar/index.php?option=com_content&view=article&id=7&Itemid=2,defacement
newportmodern.com/2009/11/vintage-1950s-tv-television-lamps/,benign
legacy.com/obituaries/wickedlocal-scituate/obituary.aspx?n=robert-j-flynn&pid=144113058&fhid=3335,benign
http://distractify.com/post/related/id/5553bfd34a0c4b5f1246c51c/skip/60/limit/10/back/0,benign
voxpops.com/,benign
https://mitsui-jyuku.mixh.jp/uploads/7813687ead846bae3d6dc2187ebf1d00be.exe,malware
www.webdevelopersjournal.com/software/html_editors.html,phishing
nethelper.com/article/Roman_Catholic_Church,benign
perfectgirls.net/48433/emy_fait_la_pute_au_bois_de_boulogne,benign
www.dragonhao.cn/js/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;dezqagxamp;ssl=0&amp;dest,benign
lovefilm.com/film/Pitch-Black/4316/,benign
musica.com/letras.asp?letras=816,benign
barnesandnoble.com/w/wooden-ships-and-iron-men-frederick-william-wallace/1020568799,benign
en.wikipedia.org/wiki/1989_Kansas_City_Royals_season,benign
http://www.nfa.com.tr/index.php?option=com_content&view=article&id=90&Itemid=214,defacement
www.mailcom.com/besm6/,phishing
funtrivia.com/en/subtopics/Moore-Disambiguation-325044.html,benign
directory.the570.com/mount-pocono+pa/butcher+shops.zq.html,benign
www.helpware.net/htmlhelp/how_to_context.htm,phishing
confirm.authenticate.device.bankwf.review,phishing
com-vertivysigninout.net,phishing
ca.linkedin.com/pub/martin-ouellet/8/11/2b7,benign
http://www.enola.gr/components/com_aicontactsafe/index.html,defacement
http://www.leferinkbv.com/backend/images/tractoren/thumbs/DSCN4445.JPG,malware
http://liegen-sitzen.de/schlafen/bettgestelle/polsterbetten,defacement
youtube.com/watch?v=ZJqlFHCVhFU,benign
http://www.cottonmouthsmokeshop.ca/index.php?option=com_contact&view=contact&id=2&Itemid=18&fontstyle=f-default,defacement
worldsgreatestcritic.com/pianist.html,benign
http://hoaphatelectric.com/du-an.1,defacement
en.wikipedia.org/wiki/Static_electricity,benign
papress.com/html/our.home.page.tpl,phishing
youtube.com/watch?v=NGC-uGKivvE,benign
landscapersplus.com/,benign
www.dwheeler.com/sloccount/,phishing
listofcitiesandcounties.com/list_of_cities_and_counties.php?state=Ohio,benign
http://37.49.226.43/nemesis.x86,malware
http://r-tuning.com.ua/index.php?page=shop.browse&category_id=16&option=com_virtuemart&Itemid=1,defacement
http://www.rockabilly.it/gruppi/28-braveheart.html,defacement
ryanwhaley.com/grant-m-lucky,benign
http://holtze.se/RBMC8Qg1BHav4pYFzembFoENcG1gf3H4PaiYU4haol/cmThkRqcUe5qBbIUMLTMUxjVXHuoiRBMC8Qg1BHav4pYFzembFoENcG1gf3H4PaiYU4h/Verify/securedpage/update.php,phishing
http://www.forelderij.nl/index.php/ct-menu-item-3/ct-menu-item-5,defacement
urbanspoon.com/r/38/420176/restaurant/South-Charlotte/Bourbon-Street-Station-Ltd-Charlotte,benign
lyricstime.com/robi-alys-tico-tico-lyrics.html,benign
simple.wikipedia.org/wiki/PBS_Kids,benign
us.battle.net.login.en.rrweb.asia/login/en/login.html?app=wam&amp;amp;amp;ref=www.battle.net/account/&amp;amp;amp;eor=0&amp;amp;amp;app=bam,benign
wikinvest.com/stock/Bombardier_Inc_CL_B_(TSE:BBD.B),benign
ebay.com/itm/Winnipeg-Jets-Robert-Picard-83-84-game-worn-jersey-NHL-/150625449972,benign
interment.net/data/canada/qc/drummond/casady/index.htm,benign
genforum.genealogy.com/grenier/all.html,benign
hockey-fans.com/players/richard.php,benign
tv-address.com/2011/06/vraktv-canada-television.html,benign
biomedexperts.com/Profile.bme/1435084/Angelo_Tremblay,benign
womenshistory.about.com/,benign
profighting-fans.com/articles/ufc-results/ufc-117-results.html,benign
amazon.com/Live-I-5-Soundgarden/dp/B004LWL0UM,benign
http://metro.co.uk/2015/05/12/big-brother-contestant-chloe-wilburn-has-a-secret-her-dad-is-a-drug-smuggler-5193045/,benign
en.wikipedia.org/wiki/2010_Missouri_Tigers_football_team,benign
ca.linkedin.com/pub/francis-lessard/25/a79/3b5,benign
20essexst.com/member/simon-milnes,benign
metrolyrics.com/put-yourself-in-my-place-lyrics-pam-tillis.html,benign
stanfordlawyer.law.stanford.edu/2010/11/judge-raymond-c-fisher/,benign
www.fiscalagents.com/toolbox/index.shtml,phishing
thebeachboys.forumsunlimited.com/index.php?/topic/8231-al-jardine-talks-50th-anniversary-bb-reunion/,benign
csulb.edu/divisions/students/uosr/Beach_Info/High_School/,benign
search.ancestry.com/search/db.aspx?dbid=6492,benign
www.leipzig-halle-airport.de/en/home/index.html,phishing
peterfalco.com/,benign
4spe.org/student-chapters/ahuntsic-college,benign
groups.yahoo.com/group/biometrics/,phishing
hollywood.com/celebrity/193076/Mala_Powers,benign
youtube.com/watch?v=Jw8UJ-1UgdI,benign
kcta.org/,benign
http://columbiafresh.es/index.php?option=com_contact&view=contact&id=7:contacto&catid=9:contacto&Itemid=14,defacement
southernele.com/support.html,benign
http://cad-surete.fr/index.php?option=com_content&view=article&id=22:urbanisme-et-btp&catid=34:cad-securite&Itemid=12,defacement
mpra.ub.uni-muenchen.de/23184/,benign
publicaredicto.com,phishing
192.com/atoz/people/pilsbury/roger/,benign
http://mediaset.it/la5/ditelavostra/risultati/15/gli-amori-di-gossip-girl.shtml?page=,benign
alcatraz.us/,benign
facebook.com/WilburWatson,benign
http://olx.ro/i2/hobby-sport-turism/biciclete-fitness/suplimente-alimentare/gtm.start,benign
ebay.com/itm/1928-JEWISH-Photography-NINI-HESS-Habima-THEATRE-Book-/270605526295,benign
http://rickandbobo.com/story.htm,defacement
nosorigines.qc.ca/genealogielistfirstname.aspx?ancestor=31&Family=Fortin_98&lng=en,benign
account-paypal.de/verifi.htm,benign
online-business.0lloydstsb.co.lloyd.dynafin.co.za/,benign
mathieubories.com/,benign
disboards.com/forumdisplay.php?f=30,benign
diebytheblade.com/2010/6/20/1526887/jared-tinordi-2010-nhl-draft,benign
waatp.com/people/douglas-truesdale/26683634/,benign
myspace.com/johnnycarpenter,benign
strangeorangetongue.com/,benign
royalsreview.com/2011/8/9/2353951/game116-open-thread-kansas-city-royals-at-tampa-bay-rays,benign
miamiimprov.com/show_right.cfm?id=70155,benign
fhhsvikings.com/Coaches.html,benign
http://www.3344mt.com/cl/?module=System&method=LiveTop&args=livehall,malware
genforum.genealogy.com/martel/page2.html,benign
http://www.intercredit.lt/index.html,defacement
tolisgraphics.gr/imp2/index.html,benign
bakergrain.com.au,phishing
http://www.treelineconcepts.com.au/index.php?option=com_content&view=article&id=50&Itemid=55,defacement
sourceesb.com/ManufacturerParts.asp?sname=PNS&type=W&search=WMLX201&manufacturerId=36619,benign
mostvaluablebaseballcards.info/lot-1988/,benign
youtube.com/watch?v=SSlSHkBZTdI,benign
